doc_id,chunk_id,is_macro,chunk_text
187,1,True,"Валютный рынок (9:30) USD/RUB: 88,74 (-0,08%). EUR/RUB: 97,23 (-0,05%). CNY/RUB: 12,39 (-0,02%). Товарно-сырьевой рынок (9:30) Urals: 67,75 (+0,03%). Brent: 80,03 (+0,07%). Золото: 2 015,76 (+0,14%). Газ: 3,029 (+0,33%). Что еще Венгрия отказалась поддержать новые предложения по 12-му пакету санкций против России. Будапешт против введения запрета на поставки российской нефти по трубопроводу Дружба в Центральную Европу (в том числе в Венгрию), а также не согласна с предлагаемыми Еврокомиссией антироссийскими ограничениями в области ядерной энергетики. АКРА: ключевая ставка на конец 2024 года будет находиться на уровне 10,5—11,5% годовых, на конец 2023 года — в диапазоне 15—16%. Между тем эксперты из рейтингового агентства ухудшили прогноз относительно роста ВВП России на 2024 год до 0,5—1,3% с 0,8—1,8%. Два системно значимых банка оказались убыточными по итогам октября."
187,2,True,"Между тем эксперты из рейтингового агентства ухудшили прогноз относительно роста ВВП России на 2024 год до 0,5—1,3% с 0,8—1,8%. Два системно значимых банка оказались убыточными по итогам октября. Речь идет о банке Открытие и Россельхозбанке, чистый убыток которых в прошлом месяце составил 10,55 млрд рублей и 4,6 млрд рублей соответственно. Тем не менее по итогам десяти месяцев 2023 года эти банки остаются в плюсе. Самыми прибыльными банками в прошлом месяце оказались Сбербанк (133 млрд рублей), Траст (30,4 млрд рублей) и Райффайзенбанк (14,05 млрд рублей). Выдача ипотеки в России в октябре упала на 22%, достигнув минимального показателя за последние три месяца. Снижение выдачи ипотеки эксперты связывают с ужесточением денежно-кредитной политики Банком России. Добыча газа в РФ растет третий месяц подряд за счет низкой базы прошлого года."
187,3,True,"Снижение выдачи ипотеки эксперты связывают с ужесточением денежно-кредитной политики Банком России. Добыча газа в РФ растет третий месяц подряд за счет низкой базы прошлого года. В октябре рост составил 11,8%, до 60,13 млрд куб. м. При этом за январь — сентябрь 2023 года добыча газа снизилась на 4%, до 534,5 млрд куб. м. По мнению экспертов, текущий тренд на восстановление добычи газа в России поддерживается как ростом экспорта в Китай, так и увеличением внутреннего потребления. Роснефть, Башнефть, Славнефть и ряд других российских компаний получили возможность самостоятельно определять объем раскрываемой информации. Такой возможностью компании имеют право воспользоваться, чтобы избежать риска введения новых санкций. При этом скрываемые сведения все равно должны будут направляться в Банк России."
188,0,False,""" Новые фьючерсы на акции Т-Технологий с одной буквой 19 декабря Московская биржа запустит торги новыми поставочными фьючерсами на акции Т-Технологий под тикером из одной буквы T.  По сути, они станут преемниками уже существующих фьючерсов на наши акции с небольшими изменениями. Новые контракты поменяют короткое обозначение с TCSI на T и сократят лотность с 10 акций в контракте до 1. За счет этого для заключения сделки потребуется меньше денег на гарантийное обеспечение. С первого дня торгов будут доступны инструменты с исполнением в июне и сентябре 2025 года. Доступный сейчас мартовский фьючерс TIH5 продолжит свое существование до экспирации без изменений. С помощью фьючерсных контрактов можно быстрее получить финансовый результат, чем при торговле акциями. Пока не знаете, как зарабатывать на фьючерсах? Изучите наш видеокурс или пройдите урок в Академии инвестиций. #фьючерсы #новости"""
189,0,False,"""​​Операционные результаты НоваБев: ритейл решает Novabev Group, экс-Белуга, опубликовала операционные показатели бизнеса за третий квартал и девять месяцев 2023 года. Ключевое за 9 месяцев год к году: • Общие отгрузки: 11 млн дкл (-1,2%); • Отгрузки собственных брендов: -7,5%; • Отгрузки брендов-партнеров: +29,3%; • Количество точек ВинЛаб: 1 580 шт (+33,3%); • Объем продаж: +33,3%; • Трафик магазинов: +2,4%; • Средний чек: +7,5%. На прошлой неделе бумаги BELU упали после дивидендной отсечки на 6,5%. Компания выплатит по 320 рублей на акцию тем акционерам, у кого они были в портфеле 28 сентября. К 12:51 по мск бумаги торгуются по 5549 руб (+0,54%). Комментарий аналитика Тинькофф Инвестиций Маргариты Яковлевой: Общие отгрузки перешли к росту после падения в первом полугодии, значительный вклад внесли продажи импортных марок."
189,1,False,"Комментарий аналитика Тинькофф Инвестиций Маргариты Яковлевой: Общие отгрузки перешли к росту после падения в первом полугодии, значительный вклад внесли продажи импортных марок. Сеть ВинЛаб расширяется высокими темпами: за третий квартал НоваБев открыла 82 магазина. Компания отмечает рост продаж премиальных брендов, что согласуется с ростом реальных располагаемых доходов населения и повышением потребительской активности в 2023 году. Доля онлайн продаж по системе click&collect увеличилась до уровня 7,7% (4,3% в прошлом году). Мы сохраняем нейтральный взгляд на акции компании в силу неустойчивого свободного денежного потока. #новости"""
190,0,True,"""Откладываем на пенсию по-новому Или копим сами? Госдума приняла в окончательном чтении законопроект о программе долгосрочных сбережений россиян с помощью негосударственных пенсионных фондов. Какие стимулы предлагает государство, вот что в законопроекте:    • Софинансирование от государства до 36 тыс. руб. ежегодно на протяжении трех лет. • Налоговый вычет в размере 52 тыс. руб. при внесении 400 тыс. руб.  • Деньги обещают застраховать по аналогии с вкладами на сумму 2,8 млн руб.  • Накопленные суммы должны передаваться по наследству. • Спустя 15 лет после заключения договора или при достижении возраста 55 лет (женщины) и 60 лет (мужчины) накопленное можно начать использовать. • Чтобы вступить в программу, нужно будет заключить договор с негосударственным пенсионным фондом (НПФ), который и займется инвестированием. Туда можно перевести свои предыдущие пенсионные накопления."
190,1,False,"• Чтобы вступить в программу, нужно будет заключить договор с негосударственным пенсионным фондом (НПФ), который и займется инвестированием. Туда можно перевести свои предыдущие пенсионные накопления. • Программа заработает с 2024 г., но закон еще должен принять Совет Федерации и подписать президент. #новости  Попробуете новый инструмент? Или будете копить и инвестировать самостоятельно, например с помощью ИИС, который тоже обещают переделать?"""
192,0,False,"""​​ Whoosh проведет buyback, чтобы мотивировать сотрудников Совет директоров компании Whoosh, занимающей лидирующие места на рынке шеринга электросамокатов, одобрил обратный выкуп акций. Whoosh использует buyback для реализации новой программы мотивации сотрудников: с помощью выкупленных акций компания создаст опционный пул для вознаграждения менеджеров. В планах Whoosh провести buyback на 4,5 млн акций (около 4% уставного капитала) к лету 2027 года. На первом этапе, к 31 мая 2025 года, Whoosh собирается выкупить до 1,5 млн акций (1,35% от общей доли в обращении). На фоне новости WUSH прибавляли более 1,5%. К 12:20 по мск их цена — 223,44 руб. за бумагу (+0,17%). Обратный выкуп, как правило, положительно влияет на цены акций. По мнению аналитиков Тинькофф Инвестиций, у бумаг Whoosh есть потенциал роста до 272 рублей на горизонте года. #новости"""
193,0,False,""" Источники РДВ впереди брокеров и банков сообщили нам с вами о росте цен на золото ещё в ноябре. #аналитика  РДВ 7 ноября: ""Цена золота опустилась ниже себестоимости «предельных производителей». В прошлом при падении до этого уровня золото разворачивалось к росту."" """
194,0,True,"""Крепкий рубль: какие риски для экономики России? В этом году курс доллар/рубль успел взлететь до 120, а затем откатиться до 56—57. Такое укрепление рубля связано с валютными ограничениями регуляторов, отменой бюджетного правила, а также существенным дисбалансом экспорта и импорта. Сильный рубль уже помог стабилизировать инфляцию, а еще, по идее, делает покупки иностранных товаров более выгодными для потребителей и импортеров. Вроде бы ничего плохого в нем нет. Но это не так. Слишком сильный рубль снижает доходы экспортеров, потому что они получают выручку в валюте. Падают их доходы, а значит, и налоговые поступления от них в госбюджет — тоже. Например, в мае нефтегазовые поступления в госбюджет сократились практически на 30% по сравнению со средним месячным уровнем за январь—апрель."
194,1,True,"Например, в мае нефтегазовые поступления в госбюджет сократились практически на 30% по сравнению со средним месячным уровнем за январь—апрель. И это при том, что цены на российскую нефть Urals в мае выросли по сравнению с апрелем, да и объем поставок оставался на высоком уровне. Получается, что именно укрепление рубля привело к снижению нефтегазовых доходов госбюджета. Еще один негативный эффект — снижение конкурентоспособности российских товаров за рубежом. Они всегда привлекали своей низкой стоимостью. Но при сильном росте курса рубля они теряют это преимущество, потому что становятся дороже для иностранцев, которые оплачивают их в своей валюте. Это может вылиться в еще большее сокращение клиентской базы российских экспортеров, которым и без того сейчас приходится нелегко. Так уже происходит с российскими металлургами."
195,0,False,"""Полиметалл (POLY) — возможно, первая компания в России, которая нашла, как решить вопрос редомицилляции. #аналитика Основная сложность в контексте Полиметалла заключалась в том, что активы компании находятся примерно пополам в России и в Казахстане. В связи с этим у инвесторов были опасения, что бизнес компании может быть разделён не в пользу российских миноритариев. Теперь этот риск, вероятно, снят. В качестве новой юрисдикции компания выбрала дружественный Казахстан. Такое решение позволит компании сохранить активы в обеих странах, а также устроит и российских и западных акционеров. Ещё один важнейший момент: в пресс-релизе Полиметалл подчёркивает, что в случае редомициляции в Казахстан, компания будет стараться обеспечить бесперебойный доступ к торгам. """
196,0,False,"""​​Заплатит ли Газпром дивиденды? Разве что в долг и небольшие С 7 декабря цена акций Газпрома прибавила около 4,5%, а сегодня бумаги лидируют среди акций индекса Мосбиржи (+2,51%) на фоне падающего рынка. В чем причина? «Возможное изменение долговых метрик не должно повлиять на предложения руководства Газпрома по дивидендам», — заявил финансовый директор Газпрома Фамил Садыгов на инвестиционном форуме «Россия Зовет!». Дивидендная политика добытчика и экспортера газа предполагает возможность предложить размер дивидендов ниже целевых уровней, если долговая нагрузка превысит 2,5 по коэффициенту Чистый долг/EBITDA. По итогам первого полугодия 2023 года этот коэффициент вырос с 1,1 до 1,9."
197,0,False,"""Топ-10 российских компаний по капитализации. По состоянию на 30 августа 2023, в трлн руб. #цифры 1. Сбер (SBER, SBERP) 6.02 2. Роснефть (ROSN) 5.75 3. Новатэк (NVTK) 5.17 4. Лукойл (LKOH) 4.77 5. Газпром (GAZP) 4.22 6. Газпромнефть (SIBN) 3.07 7. Норникель (GMKN) 2.63 8. Полюс (PLZL) 1.57 9. Сургутнефтегаз (SNGS, SNGSP) 1.51 10. Татнефть (TATN, TATNP) 1.34  """
199,1,True,"Brent: 77,18 (+0,88%). Золото: 2 034,63 (+0,38%). Газ: 3,059 (+0,43%). Что еще • Дивиденды по акциям США в депозитарии СПБ Биржи теперь будут облагаться налогом по ставке 30%. Из-за введенных санкций в отношении биржи СПБ Банк утратил статус участника системы налогообложения иностранных счетов. Участие в соглашении ранее позволяло инвесторам уплачивать налог с дивидендов по американским акциям по ставке 13%: 10% удерживалось в США, а 3% нужно было доплатить в России. • В прошлом месяце запасы российского алюминия на складах Лондонской биржи (LME) выросли вдвое, до 340 тысяч тонн. Резкий рост запасов был зафиксирован после введения санкций Великобритании, ограничивающих торговлю российским металлом. По мнению экспертов, текущая ситуация на LME в первую очередь связана со слабым мировым спросом на алюминий. • СПБ Биржа представила Минфину США стратегию разблокировки активов."
199,2,True,"По мнению экспертов, текущая ситуация на LME в первую очередь связана со слабым мировым спросом на алюминий. • СПБ Биржа представила Минфину США стратегию разблокировки активов. Стратегия включает три основных направления: выведение СПБ Банка из-под санкций США, уточнение полномочий биржи в рамках генеральной лицензии №76А и продление ее сроков, а также возможное издание новых лицензий, которые бы позволили разблокировать активы профучастников торгов и их клиентов. Кроме этого, до сведения представителей Минфина США была доведена информация о том, что санкционные ограничения затронули активы большого количества неподсанкционных физических лиц, отметила СПБ Биржа. • ЦБ РФ многократно нарастит продажи валюты в январе — феврале, чтобы укрепить курс рубля, считают эксперты. По прогнозам аналитиков, доллар в ближайшее время может подешеветь до 85—87 рублей."
199,3,True,"• ЦБ РФ многократно нарастит продажи валюты в январе — феврале, чтобы укрепить курс рубля, считают эксперты. По прогнозам аналитиков, доллар в ближайшее время может подешеветь до 85—87 рублей. • Bloomberg: администрация президента США Джо Байдена поддержала закон, который позволит конфисковать замороженные на Западе российские активы на сумму около $300 млрд. В случае принятия законопроекта исполнительные власти США получат полномочия, необходимые для ареста российских суверенных активов. Вопрос о конфискации остро встал после отказа Конгресса США продолжить финансирование Украины на сумму $60 млрд в 2024 году. • Осенью 2023 года США возобновили импорт российской нефти после полуторагодового перерыва. По данным американского статистического ведомства, в октябре прошлого года США закупили 36,8 тысячи баррелей нефти из России, а в ноябре — 10 тысяч баррелей."
199,4,True,"По данным американского статистического ведомства, в октябре прошлого года США закупили 36,8 тысячи баррелей нефти из России, а в ноябре — 10 тысяч баррелей. При этом расчеты за российскую нефть в этом периоде прошли выше ценового потолка, который был введен самими США. #новости"""
200,0,True,"""​​Возможны ли большие дивиденды от нефтегаза? Федеральному бюджету нужны средства для покрытия дефицита. По итогам первых двух месяцев 2023-го дефицит составил 2,58 трлн рублей (по предварительной оценке Минфина). Один из наиболее очевидных способов получить дополнительные средства в госбюджет — повышение дивидендов госкомпаниями. На прошлой неделе рекордными дивидендами удивил Сбер. Банк собирается направить на выплаты за 2022 год 565 млрд рублей, тогда как чистая прибыль за 2022-й составила всего 270,5 млрд рублей. То есть он планирует использовать еще и нераспределенную прибыль 2021 года. То же самое могут сделать и другие крупные госкомпании, чтобы восполнить дефицит госбюджета. В первую очередь речь идет о нефтегазовых корпорациях, таких как Газпром, Роснефть и Транснефть. У них тоже есть денежные запасы 2021 года и начала 2022-го. Правда, есть одно но."
200,2,False,"Поэтому мы считаем, что Роснефть и Транснефть могут отклониться от дивидендной политики и заплатить акционерам больше обычного. Открываем краткосрочные идеи на покупку обыкновенных акций Роснефти (таргет — 420 руб./акцию) и привилегированных акций Транснефти (таргет — 120 000 руб./акцию). Инвестиционный горизонт — 1 месяц на ожидание дивидендов. Подробнее рассказываем в обзоре. #россия #идея #дивиденды"""
201,0,False,"""Отчеты недели 1️⃣ РусАгро в 4 квартале 2022-го зафиксировала -11% г/г по выручке и -44% г/г по скорр. EBITDA. Хуже всего себя проявил вновь с/х сегмент. Сбор урожая затянулся из-за неблагоприятных погодных условий. К тому же цены реализации существенно упали. Поэтому компания решила перенести часть продаж на начало 2023-го, ожидая улучшения рыночных условий. Мы считаем, что цены реализации будут по давлением и в этом году. Но компания способна нарастить объемы производства и снизить себестоимость во всех сегментах. Поэтому сохраняем рекомендацию на покупку акций РусАгро с таргетом 900 руб./акцию. Потенциал роста +28%. Подробнее 2️⃣ Positive Technologies представил пока только предварительные результаты за 2022 год. Выручка может увеличиться вдвое по сравнению с 2021 годом, EBITDA — в 2,5 раза, а чистая прибыль — более чем в 3 раза."
201,2,False,"Рост чистых доходов не смог компенсировать увеличение расходов на создание резервов на кредитные потери. Из позитивных моментов отметим улучшение качества кредитного портфеля, повышение уровня достаточности капитала и динамику прибыли последних месяцев. В этом году менеджмент ждет восстановления прибыли и рентабельности капитала до докризисных уровней. По дивидендам банк примет решение в марте. Согласно див. политике и ожиданиям Минфина, может выплатить не менее 50% чистой прибыли. Доходность может составить ок. 3,4%. Сохраняем идею на покупку акций Сбера и таргет 200 руб./акцию. Потенциал роста +16%. Подробнее 4️⃣ Мосбиржа показала рост EBITDA и чистой прибыли почти на 30% г/г за 2022-й. И это несмотря на падением объемов торгов из-за ограничений на участие нерезидентов в торгах."
204,0,False,"""Белуга объявила дивиденды за 9 месяцев 2022 года Совет директоров одного их ведущих производителей алкоголя Белуга групп рекомендовал дивиденды за 9 месяцев 2022 года. Выплаты могут составить 75 рублей на акцию, сообщила компания. Совет также предложил выплатить дивиденды инвесторам, которые будут владеть акциями по состоянию на 23 января 2023 года. Теперь оба предложения предстоит утвердить акционерам, внеочередное собрание в заочной форме пройдет в начале января. На открытии торгов акции компании подскочили на 4,7% до 2992 рублей за бумагу в 10:01 мск, а затем немного скорректировались. Сейчас дивидендная доходность составляет 2,5%. Ну и что? Как мы уже писали, Белуга не входит в наш список фаворитов на российском рынке, но это неплохая защитная история — эмитент стабильно платит дивиденды и слабо зависит от геополитических рисков». #новости"""
205,0,False,""" 800-2500 рублей дивидендов на акцию могут дать акции Магнита (MGNT) акционерам за следующие 9 месяцев. #аналитика 1. Расчёт дивидендов Магнита за следующие 9 месяцев  """
206,0,True,"""Годовая инфляция в России достигла 8,94% На что стоит обратить внимание сегодня Компании • Татнефть: внеочередное общее собрание акционеров. На повестке вопрос утверждения дивидендов за первое полугодие 2024 года. Ранее совет директоров компании рекомендовал выплатить дивиденды в размере 38,2 рубля на каждый тип акций. • Яндекс: последний день для попадания в реестр акционеров, имеющих право на получение дивидендов за первое полугодие 2024 года (80 рублей на акцию). • Диасофт: последний день для попадания в реестр акционеров, имеющих право на получение дивидендов за первое полугодие 2024 года (45 рублей на акцию). • ФосАгро: последний день для попадания в реестр акционеров, имеющих право на получение дивидендов за первое полугодие 2024 года (117 рублей на акцию). Валютные курсы (ЦБ РФ) USD/RUB: 91,67 (+0,26%). EUR/RUB: 102,04 (+0,53%). CNY/RUB: 12,95 (+0,17%)."
206,1,True,"Валютные курсы (ЦБ РФ) USD/RUB: 91,67 (+0,26%). EUR/RUB: 102,04 (+0,53%). CNY/RUB: 12,95 (+0,17%). Товарно-сырьевой рынок (9:30) Urals: 69,74 (+1,51%). Brent: 73,50 (+1,78%). Золото: 2 575,88 (+0,65%). Газ: 2,293 (+0,39%). Что еще • Инфляция в России на 16 сентября в годовом выражении составила 8,94%. С начала 2024 года рост цен достиг 5,46%. При этом за неделю (с 10 по 16 сентября) инфляция составила 0,10% после роста цен на 0,09% неделей ранее. Между тем ЦБ РФ допустил дальнейшее ужесточение денежно-кредитной политики, для того чтобы возобновить процесс дезинфляции, снизить инфляционные ожидания и обеспечить возвращение инфляции к цели 4% в 2025 году. • ФРС США впервые за 4,5 года снизила учетную ставку на 50 базисных пунктов. Новая ставка в Штатах — 4,75—5% годовых."
206,2,True,"• ФРС США впервые за 4,5 года снизила учетную ставку на 50 базисных пунктов. Новая ставка в Штатах — 4,75—5% годовых. • ОАК и S7 подписали меморандум о поставке 100 усовершенствованных пассажирских самолетов Ту-214 для нужд сибирской авиакомпании. Ту-214 — среднемагистральный пассажирский самолет, который вмещает до 210 пассажиров. Максимальная дальность полета — 6,5 тысячи километров. Он выпускается на Казанском авиационном заводе им. С.П. Горбунова (филиал ПАО «Туполев») с 1996 года ограниченной серией. Между тем после введения западных санкций против РФ, ограничивших поставки самолетов Boeing и Airbus, российские власти решили наладить серийное производство Ту-214. • Семейная ипотека — наиболее масштабная и популярная из оставшихся госпрограмм — может остановиться до конца года, поскольку у крупных российских банков почти полностью исчерпаны лимиты выдачи."
206,3,True,"• Семейная ипотека — наиболее масштабная и популярная из оставшихся госпрограмм — может остановиться до конца года, поскольку у крупных российских банков почти полностью исчерпаны лимиты выдачи. Так, например, Сбербанк уже приостановил запись на новые сделки. Ранее российские власти продлили программу семейной ипотеки до 2030 года, но новые лимиты пока не выделялись и о сроках принятия соответствующего решения пока ничего не известно, замечают эксперты. • Россия и Индия ведут переговоры о заключении нового соглашения о поощрении инвестиций и развитии делового сотрудничества. Ранее большое количество деловых делегаций из России посетило Индию, чтобы изучить возможности в области энергетики, нефтехимии, инфраструктуры, строительства и железных дорог."
206,4,True,"Ранее большое количество деловых делегаций из России посетило Индию, чтобы изучить возможности в области энергетики, нефтехимии, инфраструктуры, строительства и железных дорог. Индийская же сторона заинтересована в инвестициях в развитие Дальнего Востока России, Северного морского пути, энергетики, инфраструктуры и судостроения. Другими сферами интереса для обеих сторон являются фармацевтическая отрасль, металлургия и банковское дело. #новости"""
207,0,False,""" Торговать хоть до полуночи Мосбиржа с сегодняшнего дня возобновляет вечернюю сессию на срочном рынке Торги фьючерсами в вечернее время были приостановлены в конце февраля, а теперь  будут проводиться по следующему расписанию: ⏳ с 10:00 до 18:50 мск — основная торговая сессия; ⏳ с 19:05 до 23:50 мск — дополнительная вечерняя сессия. Характеристика вечерних торгов от основных — дневных — ничем отличаться не будет. На ней будут доступны:   фьючерсы на индексы Мосбиржи $MEU2 и РТС $RIZ2, $RIZ3, $RIH3;  на курсы доллар/рубль $SiZ2, евро/рубль $EuZ2, юань/рубль $CRU2, $CNYRUBF и евро/доллар $EDZ2, $EDU2;  фьючерсы на нефть марки Brent $BRF3, $BRV2, $BRX2, золото $GDZ2, $GDH3, $GDU2, серебро $SVZ2, $SVH3, $SVU2, палладий $PDZ2, $PDU2 и даже сахар $SAV2;  а также контракты на инвестпаи фонда SPDR S&P 500 ETF Trust $SFZ2, $SFU2. А какие у вас планы на вечер?"
207,1,False,"А какие у вас планы на вечер? Встретимся на бирже  P. S. Торги фьючерсами на акции в вечернее время будут возобновлены позже. Следите за новостями. #новости"""
208,0,True,"""Ограничения на снятие валюты продлены до 9 марта 2023 года   ЦБ продлил ограничения на снятие валюты со счетов на полгода до 9 марта 2023 года. До этого времени гражданам нельзя будет снимать валюту больше $10 000 со своих счетов и вкладов, открытых до 9 марта. Получить валюту можно в долларах или евро. Остальные деньги можно снять в рублях по рыночному курсу на день выдачи: это касается и валюты, которая превышает лимит в $10 000 и валюты, которая поступила на счет после 9 марта. Еще одно ограничение сохраняется для банков: они могут продавать гражданам только евро и доллары США, поступившие в их кассы после 9 апреля 2022 года. Ограничений на другие валюты нет. ЦБ объяснил, что вынужден сохранять ограничения по наличной валюте из-за санкций, которые запрещают российским банкам покупать наличную валюту западных стран. #новости"""
210,0,True,"""Ключевая ставка ЦБ — 19% ЦБ повысил ключевую ставку на 100 базисных пунктов, до 19%. Такого решения и ожидали аналитики Т-Инвестиций. Несколько недель подряд темп инфляции снижался, однако инфляционные ожидания населения продолжили рост. В ходе последней коррекции российский рынок акций уже заложил ожидания относительно повышения ключевой ставки. Увидим, какой сигнал рынку дадут главы ЦБ на пресс-конференции сегодня в 15:00. Эльвира Набиуллина и Алексей Заботкин поделятся своими взглядами на состояние российской экономики и ответят на вопросы журналистов, среди которых ведущая шоу «Деньги не спят» Ирина Ахмадуллина. #новости"""
211,0,False,"""​​Теперь точно — HeadHunter переезжает Акционеры компании, оказывающей услуги онлайн-подбора персонала, одобрили редомициляцию с Кипра в специальный административный район (САР) на острове Октябрьский в Калининградской области. Решающий шаг, вокруг которого была главная интрига процесса смены юрисдикции, компания сделала. HeadHunter осталось решить бюрократические вопросы с Кипрским регулятором и провести листинг на Московской бирже, который ожидается в третьем квартале 2024 года. По мнению аналитиков Тинькофф Инвестиций, после полного завершения переезда компания может вернуться к выплате дивидендов. Их потенциальный размер — минимум 130 рублей на бумагу. Также у нас открыта идея на расписки группы с целевой ценой 4 305 рублей на акцию (апсайд около 4%). #новости"""
212,0,False,"""Обыкновенные и привилегированные акции Сбера почти сравнялись в цене. Ранее обычка торговалась с премией к префам. Это было связано с предпочтениями крупных иностранных фондов, которые выбирали обыкновенные акции из-за более высокой ликвидности и права голоса на собраниях акционеров (префы такое право не дают). Сейчас же у них нет доступа к торгам на Мосбирже. Поэтому основной объем торгов (более 80%) создают частные российские инвесторы. Для них наибольшую ценность представляют дивиденды, доходность которых по префам традиционно была немного выше. Поэтому они могут активнее покупать префы Сбера, и на фоне более низкой ликвидности префов спред к обычке сузился. Напомним, что Сбер собирается выплатить по всем видам акций одинаковый дивиденд за 2022 год — 25 руб./акцию. Текущая доходность — 11,8%. Утвердить выплату должны 21 апреля."
