doc_id,chunk_id,is_macro,chunk_text
717,1,False,"Следующее заседание комитета ФРС по денежно-кредитной политике пройдет с 13 по 14 июня. По данным CME FedWatch, рынки с 81% вероятностью ожидают, что на следующей неделе американский регулятор не будет в очередной раз повышать ставки. Рынки Азии в основном растут Широкий индекс акций Азии (за исключением Японии) MSCI AC Asia ex Japan Index вырос сегодня на 0,5%, японский Nikkei прибавил 1,9%, южнокорейский Kospi подорожал примерно на 1%, гонконгский Hang Seng увеличился на 0,3%, а сингапурский STI и китайский Shanghai Composite практически не изменились. Все из-за растущих ожиданий относительно того, что Федеральная резервная система сделает паузу в повышении процентных ставок на следующей неделе. S&P 500 выходит на новый бычий рынок Широкий индекс американских акций вырос более чем на 20% по сравнению со своим последним минимумом, который был достигнут 12 октября прошлого года."
717,3,False,"Поддержку росту индекса также оказало ралли в акциях технологических компаний США и растущие ожидания относительно окончания цикла роста процентных ставок в стране. Нефть готовится к снижению вторую неделю подряд C начала недели фьючерсы на Brent снизились на 1% до $75,58 за баррель, а контракты на WTI упали на 1% до $70,91. На прошлой неделе оба этих показателя снижались примерно на 1,3%. Нефть дешевеет вторую неделю подряд, так как опасения по поводу будущего спроса на энергоресурсы вернулись на первый план, сведя на нет недавний рост нефтяных цен, вызванный планами Саудовской Аравии сократить нефтедобычу. Между тем запасы сырой нефти в Китае в мае достигли двухлетнего максимума, поскольку спрос не оправдал ожиданий на фоне более медленного восстановления второй по величине экономики мира, замечает Bloomberg. #новости"""
718,0,True,"""Дисконт Urals к Brent в декабре вырос до 38%. #цифры #дисконт В декабре средняя цена нефти марки: • Brent $81.6/барр. • Urals $50.5/барр. Средняя цена нефти по кварталам: • 1 кв - Brent $97/барр., Urals $89/барр. • 2 кв - Brent $112/барр., Urals $79/барр.  • 3 кв - Brent $98/барр., Urals $74/барр. • 4 кв - Brent $88.5/барр., Urals ~$62/барр.  """
723,0,True,"""Банк России предложил стимулировать компании к выходу на IPO и SPO На что стоит обратить внимание сегодня Компании • Мать и дитя: последний день для попадания в реестр акционеров, имеющих право на получение дивидендов за первое полугодие 2024 года (22 рубля на акцию). • ТГК-14: внеочередное общее собрание акционеров. На повестке вопрос утверждения дивидендов за первое полугодие 2024 года. Ранее совет директоров компании рекомендовал выплатить дивиденды в размере 0,000456 рубля на одну акцию. Валютные курсы (ЦБ РФ) USD/RUB: 89,70 (+0,87%). EUR/RUB: 99,19 (+1,14%). CNY/RUB: 12,51 (-0,03%). Товарно-сырьевой рынок (9:20) Urals: 69,21 (+0,16%). Brent: 72,74 (+0,29%). Золото: 2 520,22 (+0,14%). Газ: 2,257 (+0,13%). Что еще • Банк России подготовил пакет предложений, призванных стимулировать бизнес активнее выходить на рынок акционерного капитала."
723,1,True,"Золото: 2 520,22 (+0,14%). Газ: 2,257 (+0,13%). Что еще • Банк России подготовил пакет предложений, призванных стимулировать бизнес активнее выходить на рынок акционерного капитала. В частности, регулятор предлагает предоставлять льготы по налогу на прибыль вышедшим на IPO и SPO компаниям, а также разрешить им приоритетный доступ к программам господдержки. Кроме этого, ЦБ РФ предлагает правительству дать поручение представителям РФ в советах директоров компаний с госучастием подготовить предложения по возможным срокам и объемам публичного размещения акций или обоснование невозможности такого размещения. • Две индийские компании попали под санкции США за связи с Арктик СПГ 2 компании НОВАТЭК. Речь идет о компаниях Gotik и Plio Energy и двух танкеров, которые предпринимали попытки экспортировать сжиженный природный газ с российского СПГ-проекта."
723,2,True,"Речь идет о компаниях Gotik и Plio Energy и двух танкеров, которые предпринимали попытки экспортировать сжиженный природный газ с российского СПГ-проекта. По данным США, танкер New Energy использовал обманные методы доставки, в том числе отключение своей автоматической идентификационной системы, чтобы получить груз с Арктик СПГ 2 посредством перевалки газа с танкера Pioneer. Между тем помощник госсекретаря США по вопросам энергетики Джеффри Пайетт ранее заявлял, что цель Вашингтона — убить проект Арктик СПГ 2. • Рынок кибербезопасности в РФ может вырасти на 10—15% в 2024 году, считает вице-президент Ростелекома Игорь Ляпунов. Кроме этого, Ляпунов ожидает в дальнейшем еще большего замедления темпов роста отрасли. • Крупные российские банки, такие как ВТБ и Сбербанк, обсуждают с Центральным банком РФ проблему нехватки юаней на фоне роста спроса на китайскую валюту."
723,3,True,"• Крупные российские банки, такие как ВТБ и Сбербанк, обсуждают с Центральным банком РФ проблему нехватки юаней на фоне роста спроса на китайскую валюту. На этой неделе ставка однодневных займов RUSFAR CNY достигала рекордных значений, превышая 212% годовых. Текущий дефицит китайской валюты связан с необходимостью банков закрывать открытую валютную позицию (ОВП), привлекая юани. По мнению аналитиков, дефицит юаней также может быть связан с несоответствием между предложением китайской валюты от экспортеров и спросом со стороны импортеров. #новости"""
724,0,True,"""Как изменился за год российский фондовый рынок ЦБ подвел итоги 2022 года, отобрали важные тезисы: • Всего клиентами разных брокеров являются 22,9 млн человек. • Объем активов россиян составил 6 трлн рублей, из них 5,3 трлн пришлось на ценные бумаги. Показатель вырос на 15% кв. к кв. и упал на 28% год к году. • Средний размер брокерского счета за год снизился вдвое — с 409 до 205 тыс. руб. • Количество квалов в 4 кв. достигло 556 тыс. чел. (+7% к/к и +64% г/г). Большинство этот статус получало по критерию активов (6 млн руб.). • Интерес физлиц к облигациям постепенно стал восстанавливаться во второй половине года, когда ставки по депозитам стали снижаться. • Годовой объем вложений физлиц в облигации составил 3,2 трлн руб. (-6% г/г). • Риск заморозки активов, который реализовался, привел к сокращению доли иностранных активов в портфелях. За год он снизился с 46% до 31%."
724,1,True,"• Риск заморозки активов, который реализовался, привел к сокращению доли иностранных активов в портфелях. За год он снизился с 46% до 31%. • Значительная часть иностранных бумаг остается замороженной из-за решений иностранных депозитариев. • У 66% инвесторов остаются пустые счета, у 21% — сумма на счете не превышает 10 тыс. руб. • В 4 кв. физлица приобрели иностранной валюты на 387 млрд руб. (в основном доллары США). В целом за год объем покупок валюты составил 1,06 трлн руб. #новости    (Конкурс «Угадай компанию» — с момента листинга компании на бирже не прошло и 5 лет. Ответы принимаем в конце недели под постом с последней подсказкой). #конкурс"""
726,0,True,"""️ Заблокированные иностранные бумаги можно будет продать Владельцы заблокированных иностранных бумаг смогут в ближайшее время торговать частью своих активов. СПБ Биржа договорилась с иностранным инвестором, с ним проведут обмен ценными бумагами. Все это позволит исключить из цепочки учета прав Национальный расчетный депозитарий, а следом и Euroclear и Clearstream, которые ввели блокировки ценных бумаг. Какие бумаги? Будет разблокирована часть бумаг Apple, Chevron, Cisco, Coca-Cola Consolidated, Dell, Domino’s Pizza, Ford, Johnson & Johnson, Microsoft, Moderna, NIKE, Pfizer, Virgin Galactic, Visa и многих других. В списке СПБ Биржи 680 наименований, он доступен здесь. Эти бумаги оцениваются в $312 млн. Глава СПБ Биржи Роман Горюнов ранее говорил, что предварительная договоренность касалась примерно 10% активов, которых коснулась блокировка."
727,1,True,"Снижение норматива может дать больше гибкости экспортерам с точки зрения конверсии. Во-первых, с учетом июньских санкций и возможных колебаний валютной ликвидности, особенно в евро и долларах. Во-вторых, на случаи, когда рубль неожиданно укрепляется (в отрыве от цен на нефть), создавая временные невыгодные условия для продажи валюты (как это было в июне). По нашему мнению, естественная норма конвертации валютной выручки заметно выше нового норматива. Так, до 2023 года экспортеры в среднем конвертировали чуть более 80% валютной выручки, а в некоторые месяцы этого года и до около 100%, по данным Банка России. Конвертировать средства в рубль им необходимо для уплаты налогов (более 65% выручки для некоторых сырьевых отраслей), зарплат и других расходов."
727,2,True,"Конвертировать средства в рубль им необходимо для уплаты налогов (более 65% выручки для некоторых сырьевых отраслей), зарплат и других расходов. Поэтому постоянная конверсия валютной выручки на уровне 60% выглядит маловероятной, а вот временная (особенно на ожиданиях ослабления рубля) — вполне возможна. Ну и что Снижение конверсии экспортной выручки с 80% до 60% на постоянной основе могло бы ослабить рубль на 5—6%. Это, в том числе может компенсировать эффект на валюту от июньских санкций, с учетом которого мы снизили прогноз курса рубля на второе полугодие 2024-го до 87—92 руб./долл. Однако более вероятным нам кажется изменение не самого уровня конвертации, а разброса его колебаний с учетом конъюнктуры валютного рынка. Возможно, это сможет сыграть как стабилизатор рынка в отдельные моменты (на это могли надеяться регуляторы при принятии решения)."
727,3,True,"Возможно, это сможет сыграть как стабилизатор рынка в отдельные моменты (на это могли надеяться регуляторы при принятии решения). В целом же снижение предсказуемости действия крупнейших поставщиков валюты на российский рынок вряд ли увеличивает его предсказуемость. Софья Донец, CFA, главный экономист Т-Инвестиций #россия #рубль"""
728,0,True,"""Мосбиржа откроет «дружественным» нерезидентам доступ к рынку облигаций ️ Возможность совершать операции с бондами появится у них с 15 августа. Также доступ к рынку облигаций откроется для нерезидентов, конечными бенефициарами которых являются российские юридические или физические лица. Подробнее читайте тут. #новости"""
732,0,True,""" 136.5 млрд рублей - выручка девелоперов Московского региона в январе. Хорошие результаты для января, считает источник РДВ. #аналитика В январе 2024 года выручка девелоперов в Московском регионе (Москва + Московская область) составила 136.5 млрд рублей. Это: +30% к январю 2023 года -1% к предСВОшному январю 2022 года +74% к январю 2021 года Высокие темпы роста показали продажи в Новой Москве: выручка там увеличилась на 63% к январю прошлого года и достигла 21 млрд рублей. """
734,1,True,"К 13:14 по мск акции VTBR торгуются по цене 0,026310 руб за бумагу (-0,3%). Комментарий аналитика Тинькофф Инвестиций Ляйсян Хусяиновой: Чистая прибыль банка за третий квартал оказалась практически на уровне 2021 года, а вот месячные показатели за август и сентябрь были ниже нормальной органической прибыли банка (около 30 млрд руб.). На результатах сказалось в том числе увеличение ключевой ставки Банка России с 8,5% до 13%. К концу года менеджмент банка ожидает дальнейшего роста ключевой ставки ЦБ до 14%. По оценке банка, повышение ставки на 100 базисных пунктов эквивалентно потере годового чистого процентного дохода в размере около 18 млрд руб. ВТБ пересмотрел прогноз по росту кредитования в 2023 году юридических лиц на уровне более 17%, населения — более 20%."
734,2,True,"ВТБ пересмотрел прогноз по росту кредитования в 2023 году юридических лиц на уровне более 17%, населения — более 20%. Несмотря на рост ключевой ставки и замедление роста розничного кредитования, менеджмент банка ожидает роста в субсидированных сегментах (семейная, дальневосточная ипотека и прочие). При этом за 9 месяцев 2023 года банк заработал на 46% прибыли больше, чем в докризисном 2021 году. На фоне высокой устойчивости бизнеса в условиях ужесточения денежно-кредитной политики менеджмент банка улучшил прогноз по чистой прибыли полного года (выше 420 млрд руб.). Множественные допэмиссии увеличили собственные средства компании на 243 млрд рублей — нормативы достаточности капитала банка находятся на уровнях, превышающих регуляторные минимумы. Также менеджмент банка подчеркивал, что выплат дивидендов по итогам 2023 года, скорее всего, не предвидится."
735,0,True,"""Россияне включили режим экономии Потребительская и деловая активность в России упала на 17% г/г, судя по данным индекса Tinkoff за октябрь. Интересно, что показатель столицы и делового центра — Москвы — один из самых низких среди регионов. Он упал на 16% г/г и в октябре составляет в среднем 5,74, едва превышая средний показатель по России (5,69). Индекс ниже 5 говорит о совсем слабой активности. Расходы потребителей в Москве упали во всех категориях товаров и услуг, кроме расходов на турагентства — они сохраняются на уровне прошлого года. Скорее всего, это связано с оттоком москвичей из страны на фоне частичной мобилизации. Причем расходы упали даже на самые базовые продукты, такие как продукты питания и лекарства (сегмент супермаркетов -16% г/г, фастфуд -27%, аптеки -31%, мед. услуги -28%)."
735,1,True,"Причем расходы упали даже на самые базовые продукты, такие как продукты питания и лекарства (сегмент супермаркетов -16% г/г, фастфуд -27%, аптеки -31%, мед. услуги -28%). В целом в России потребители сократили расходы тоже практически на все, за исключением расходов на продукты питания (сегмент супермаркетов +7% г/г, расходы на фастфуд остались неизменными). Посмотрим на обороты бизнеса. Мощным ростом явно выделяются: IT-сфера (оптовая торговля компьютерами и ПО +52% и 65% г/г в Москве и России соответственно, IT-услуги и разработка ПО +32% в Москве); сервисы доставки (почта и курьеры +55% г/г в Москве и +38% в России, в связи с чем растет спрос на услуги по обслуживанию транспорта и складов — +28% в Москве и +20% в России). Уверенно себя чувствуют легкая промышленность и провайдеры автоуслуг. Ожидаемо, падают обороты бизнеса кафе и ресторанов, бьюти-индустрии."
735,2,True,"Уверенно себя чувствуют легкая промышленность и провайдеры автоуслуг. Ожидаемо, падают обороты бизнеса кафе и ресторанов, бьюти-индустрии. Интересная тенденция наблюдается в сфере недвижимости. Что происходит в сфере недвижимости? Обороты бизнеса провайдеров услуг и в сфере недвижимости растут (+21% г/г в Москве и +13% в России). Но вот оптовые продажи стройматериалов показывают чуть ли не самый большой спад (-32% г/г в Москве и -21% в России). Объемы оборота строительного бизнеса, особенно в Москве, тоже замедлились (-18% г/г в Москве, -1% в России). При этом расходы потребителей на товары для дома и ремонта тоже обрушились (-43% г/г в Москве и -30% в России). Россияне могут покупать квартиры в качестве инвестиции, но не для собственного проживания, поэтому и не тратятся на их обустройство."
735,3,True,"Россияне могут покупать квартиры в качестве инвестиции, но не для собственного проживания, поэтому и не тратятся на их обустройство. При этом спрос в целом мог существенно снизиться, что пока не отражается в ценах на первичном рынке недвижимости — девелоперы, вероятно, не спешат снижать цены в надежде переждать сложный период в экономике. Но, судя по сокращению расходов потребителей и оборотов бизнеса стройматериалов, ситуация в отрасли может ухудшаться. На вторичном рынке цены уже идут вниз. Ну и что? Низкая потребительская активность ведет к замедлению инфляции. По данным Росстата, годовой рост цен уже замедлился до 13,1% (в апреле он достигал 17,83%). Это, в свою очередь, создает потенциал для дальнейшего снижения ставки Банком России, но небольшой (максимум на 25—50 б.п.)."
735,4,True,"Это, в свою очередь, создает потенциал для дальнейшего снижения ставки Банком России, но небольшой (максимум на 25—50 б.п.). В 2023 году инфляция может вернуться к росту на фоне увеличения дефицита госбюджета, умеренной девальвации рубля, глобальной рецессии, накопленных сбережений россиян. Поэтому в следующем году регулятор может даже немного повысить ставку. Мы не рекомендуем акции девелоперов к покупке на фоне слабеющего потребительского спроса. Цены на вторичном рынке недвижимости уже снижаются, то же самое может произойти и на первичном рынке. Прим. Представленные данные основаны на транзакциях более 25 млн клиентов Тинькофф и более 800 тысяч компаний — клиенты Тинькофф Бизнеса и Тинькофф Кассы. Они не охватывают все бизнесы и население России. #россия #макро"""
736,1,True,"Описанную выше модель можно применить к российскому рынку акций. Мы разобрали доходность индекса Мосбиржи на три компоненты — рост прибылей компаний, изменение мультипликаторов и дивидендная доходность. Это дает возможность наглядно продемонстрировать, какие факторы оказали наибольшее влияние на доходность индекса в отдельно взятом году. Рассмотрим основные выводы, которые можно сделать из результатов такой декомпозиции индекса полной доходности Мосбиржи. ️По итогам 2022 года значительная отрицательная доходность индекса Мосбиржи (-37,3%) была обусловлена, в первую очередь, падением прибылей компаний на 41%. При этом индекс достиг минимумов (внутри года) вследствие сильнейшего сжатия мультипликаторов, вызванного активными распродажами на фоне подавляющей неопределенности в экономике и ожиданий слабых результатов компаний."
736,2,True,"К концу года мультипликаторы показали хорошее восстановление, однако рынок все еще оставался весьма дешевым. ️В начале 2023-го уровень неопределенности спал, а экономика довольно быстро восстановилась. Вместе с этим началось ралли индекса Мосбиржи — за 2023 год доходность достигла 53,8%. Рост рынка акций проходил на фоне расширения мультипликаторов, подкрепленного восстановлением прибылей компаний. При этом дивидендная доходность после слабых результатов прошлого года была весьма низкой. ️Наш прогноз по индексу Мосбиржи на конец 2024 года — 3 150 п. То есть доходность с начала года может составить скромные 7,2%. При этом по итогам года компании, вероятно, покажут хорошие результаты по прибыли и неплохую дивидендную доходность. Индекс будет оставаться под давлением в силу переоценки стоимости акций на фоне роста долгосрочных ставок в экономике."
737,0,True,"""Экспорт нефтепродуктов из России в ноябре достиг максимума за восемь месяцев По данным Bloomberg, за первые 20 дней ноября объем морских поставок российских нефтепродуктов в среднем составил около 2,3 млн баррелей в сутки. Это на 18% больше, чем в октябре. При этом экспорт дизельного топлива и газойля с начала ноября вырос на 17% месяц к месяцу (827 тысяч баррелей в сутки), поставки нафты увеличились более чем вдвое (530 тысяч баррелей в день), закупки мазута снизились на 6% (626 тысяч баррелей в день), а экспорт бензина и компонентов для смешивания увеличился более чем втрое (12 тысяч баррелей в день). Кроме этого, в том же периоде (с 1 по 20 ноября) темпы переработки нефти на российских нефтеперерабатывающих заводах (НПЗ) достигли трехмесячного максимума. Российские НПЗ начали активно наращивать производство после окончания осеннего ремонта, замечает американское информагентство."
737,1,True,"Российские НПЗ начали активно наращивать производство после окончания осеннего ремонта, замечает американское информагентство. Турция остается крупнейшим покупателем большинства российских нефтепродуктов. Однако в последнее время также наблюдаются необычно большие объемы поставок в Азию, в частности в Индонезию. #новости"""
738,0,True,"""В России завершилась программа льготной ипотеки На что стоит обратить внимание сегодня Компании • Ленэнерго: последний день для попадания в реестр акционеров, имеющих право на получение дивидендов за 2023 год (0,4249 рубля на одну обыкновенную акцию и 22,2453 рубля на одну привилегированную). Валютные курсы (ЦБ РФ) USD/RUB: 85,75 (+0,92%). EUR/RUB: 92,42 (+1,57%). CNY/RUB: 11,58 (+0,87%). Товарно-сырьевой рынок (9:20) Urals: 74,09 (+0,39%). Brent: 85,34 (+0,81%). Золото: 2 325,81 (-0,06%). Газ: 2,575 (-1,07%). Что еще • В России завершилась программа массовой льготной ипотеки под 8%. Она действовала более четырех лет. За это время было оформлено более 1,5 млн кредитов. Общий объем сделок достиг почти 6 трлн рублей, а средний размер кредита составил 3,8 млн рублей. Лидерами по объемам выдач ипотек стали Сбербанк, ВТБ, Альфа-Банк, банк Дом.РФ и Промсвязьбанк."
738,1,True,"Общий объем сделок достиг почти 6 трлн рублей, а средний размер кредита составил 3,8 млн рублей. Лидерами по объемам выдач ипотек стали Сбербанк, ВТБ, Альфа-Банк, банк Дом.РФ и Промсвязьбанк. Между тем ЦБ РФ неоднократно критиковал программу льготной ипотеки, заявляя, что ее активное использование создает риски формирования ипотечного пузыря, так как приводит не столько к повышению доступности жилья для граждан, сколько к повышению цен и большому ценовому разрыву на рынке новостроек и вторичного жилья. • Россия вскоре станет крупным поставщиком газа в Китай. Об этом заявил глава Газпрома Алексей Миллер. По его словам, уже в 2027 году начнутся поставки газа по так называемому дальневосточному маршруту. Проектная мощность составляет 10 млрд кубометров в год."
738,2,True,"По его словам, уже в 2027 году начнутся поставки газа по так называемому дальневосточному маршруту. Проектная мощность составляет 10 млрд кубометров в год. Кроме этого, Россия продолжает наращивать экспорт в Китай по газопроводу Сила Сибири, и уже в 2025-м поставки должны выйти на заданные объемы — 38 млрд кубометров в год. По прогнозам экспертов, к середине XXI века потребность КНР в газе удвоится. • На фоне ожиданий подъема ключевой ставки Банком России отечественные компании сократили активность на долговом рынке. В июне российские эмитенты провели 105 размещений облигаций на сумму около 307 млрд рублей, что на 15% ниже показателя аналогичного периода 2023 года. При этом все большее число компаний размещает облигации с плавающим купоном либо закрепляет возможность его снижения в будущем."
738,3,False,"При этом все большее число компаний размещает облигации с плавающим купоном либо закрепляет возможность его снижения в будущем. Вместе с тем практика выпуска облигаций с фиксированными ставками сохраняется, однако сроки размещений таких выпусков сокращаются. • Гонконг нарастил закупки российских алмазов в 18 раз. В январе — мае Гонконг приобрел драгоценных камней из РФ на сумму около $657,3 млн против $36,5 млн годом ранее. В результате Россия стала третьим основным поставщиком алмазов в Азию: ее доля достигла 12% от всего импорта. В 2023 году доля РФ была на уровне 1%. #новости"""
740,0,True,"""Московская биржа утвердила новые базы расчета индексов акций Изменения вступят в силу 20 декабря 2024 года В индекс Мосбиржи и индекс РТС будут включены акции Хэдхантера, Совкомбанка и ЮГК, а депозитарные расписки Ozon будут исключены из них. Кроме этого, в базу расчета индекса голубых фишек Мосбиржи будут включены акции Мосбиржи и Хэдхантера. При этом бумаги ММК и Магнита покинут бенчмарк. В лист ожидания на включение в базу расчета индекса Мосбиржи и индекса РТС добавят акции компаний ЭсЭфАй, Мать и дитя, РуссНефть и Группы Ренессанс Страхование. Вместе с этим бумаги Магнита, Европлана, Самолета и Мечела (привилегированные акции) войдут в лист ожидания на исключение из базы расчета. Как ценные бумаги реагируют на включение в индексы или исключение из них Включение в индекс приводит к росту спроса на бумаги, а исключение из индекса — к снижению."
741,1,True,На данный момент компания разрабатывает 9 месторождений и за 2023 год произвела 413 тыс. тр. унций золота. К 2028-му ЮГК намерена расширить географию производства до 19 месторождений и увеличить объемы производства золота практически вдвое (до 944 тыс. унций). Невысокая себестоимость производства. По итогам 2023 года удельные денежные затраты (TCC) у ЮГК составили $995/ тр. унцию. Компания имеет приличный запас прочности в случае снижения цен на золото (сейчас они находятся на уровнях около $2 300/тр. унцию). Выигрывает от роста цен на золото. В этом году драгоценный металл показывает сильную динамику. Этому способствует геополитическая напряженность и активные покупки золота центробанками. В дальнейшем драйвером роста стоимости драгметалла должен стать переход ФРС США к снижению процентных ставок (ожидается в этом году).
743,0,True,""" Как купить доллар на Мосбирже по 81 рубль с помощью шокового перекоса в юане. #аналитика #оракул_рубля Текущий курс юаня к рублю 11.18. При этом доллар к юаню в мире торгуется по 7.27 юаней за доллар. Это значит, что покупая юань на Мосбирже инвесторы фактически покупают доллар по 81.28 рубля. USDRUB = CNYRUB * USDCNY = 11.18 * 7.27 = 81.28 Локальное укрепление рубля — шоковый процесс, который даст обратный ход в ближайшем будущем. Потребность в импорте и оттоке капитала не изменилась. """
744,2,True,"Валютный рынок (9:30) USD/RUB: 91,35 (+0,11%). EUR/RUB: 99,15 (-0,03%). CNY/RUB: 12,65 (-0,06%). Товарно-сырьевой рынок (9:30) Urals: 70,50 (-0,56%). Brent: 82,21 (-0,48%). Золото: 2 116,28 (+0,00%). Газ: 1,944 (-0,36%). Что еще • Стоимость золота достигла исторического максимума. По итогам вчерашних торгов котировки драгметалла выросли примерно на 1,5%, до $2 123,85 за тройскую унцию. По мнению экспертов, рост котировок золота указывает на ожидания инвесторов по смягчению денежно-кредитной политики в США. • Правительство России готовит изменения в Налоговый кодекс РФ, анонсированные президентом Владимиром Путиным. В частности, предлагается ввести прогрессивную шкалу НДФЛ для физлиц, а также повысить налоги на прибыль компаний. • Экспорт угля из России в январе 2024 года снизился на 8% год к году, составив 14,6 млн тонн."
744,3,True,"• Экспорт угля из России в январе 2024 года снизился на 8% год к году, составив 14,6 млн тонн. Сокращение коснулось как энергетического, так и металлургического (коксующегося) угля. Все из-за снижения спроса на российский уголь со стороны крупнейших импортеров, включая Китай, Индию и Турцию. Наибольшее снижение спроса в прошлом месяце зарегистрировано в Индии и Турции: объемы экспорта в эти страны сократились на 55% и 47% соответственно. • РусАгро ждет скорого разрешения поставлять свинину в Китай из Приморья. Пока компания получила подобное разрешение только для своего предприятия Тамбовский бекон: отгрузки за рубеж должны начаться уже в этом месяце. По мнению руководства РусАгро, разрешение на поставку свинины в Китай с предприятий компании в Приморском крае не было получено ранее из-за вспышки африканской чумы свиней (АЧС) в прошлом году. #новости"""
