doc_id,chunk_id,is_macro,chunk_text
51,2,False,"Инвесторы в Азии сохраняют сдержанный настрой в преддверии данных по инфляции в США, а также после выхода слабых экономических показателей Японии и Южной Кореи. • Цены на нефть достигли новых максимумов с начала года По итогам вчерашних торгов фьючерсы на Brent выросли на 1,5%, до $92,06 за баррель, а контракты на WTI увеличились на 1,8%, до $88,84. С начала года Brent и WTI выросли на 7,1% и 10,7% соответственно. Последний рост нефтяных цен связан с оптимистичным ежемесячным отчетом ОПЕК, в котором прогнозируется устойчивый рост мирового спроса на нефть в 2023 и 2024 годах, поскольку экономики крупнейших стран мира оказались сильнее, чем ожидалось. В ОПЕК прогнозируют, что спрос на нефть в следующем году вырастет на 2,25 млн баррелей в сутки."
51,3,True,"В ОПЕК прогнозируют, что спрос на нефть в следующем году вырастет на 2,25 млн баррелей в сутки. Между тем аналитики также связывают вчерашний рост нефтяных цен с наводнением в Ливии, которое, по прогнозам, временно нарушит экспорт нефти из страны. По данным ОПЕК, в августе в Ливии добывалось около 1 млн баррелей нефти в день. • Bank of America: рынок недвижимости Китая находится на вершине глобального кредитного риска Согласно последнему глобальному опросу Bank of America, доля управляющих фондами, обеспокоенных жилищным сектором Китая, в сентябре выросла до 33% по сравнению с 15% в прошлом месяце. Коммерческая недвижимость в США и ЕС, которая в августовском опросе имела самый высокий кредитный риск, опустилась на второе место."
51,4,False,"Коммерческая недвижимость в США и ЕС, которая в августовском опросе имела самый высокий кредитный риск, опустилась на второе место. Растущие проблемы китайских застройщиков, которые изо всех сил пытаются договориться с кредиторами о продлении выплат по своим долгам, а также падающий объем продаж жилья в крупнейших городах Китая вызывают главные опасения у участников рынка. Кроме того, почти 60% участников опроса Bank of America считают, что дальнейшая поддержка сектора недвижимости со стороны властей Китая будет иметь ограниченный характер, а 15% респондентов вообще не заметили каких-либо мер фискального стимулирования. В целом тема «избегать Китая» стала одной из основных среди опрошенных управляющих фондами, пишут стратеги из Bank of America. Никто из опрошенных теперь не ожидает сильного экономического роста Китая на горизонте 12 месяцев."
51,5,False,"Никто из опрошенных теперь не ожидает сильного экономического роста Китая на горизонте 12 месяцев. Пессимизм стал даже хуже того, который наблюдался во время строгих ограничений в стране, связанных с COVID-19, замечает Bloomberg. #новости"""
52,0,True,"""​​ВТБ с рекордными убытками. Бумаги падают, дивидендов не будет  Второй по размеру активов российский банк отчитался о рекордных убытках. Предыдущий рекордный убыток был зафиксирован в 2009 году — 59,6 млрд руб. Свои данные ВТБ опубликовал впервые после годичного перерыва, когда были введены санкции. Руководство банка сетует на то, что основная доля убытков пришлась на международные проекты, контроль над которыми был потерян из-за санкций. Основные показатели по МСФО за 2022 г.:  • Чистые процентные доходы — 321 млрд руб. (-50,3% год к году)   • Чистые комиссионные доходы — 146,8 млрд руб. (-7,4%) • Чистый убыток — 612,6 млрд руб. (-287,1%, за 2021 г. прибыль составила 327,4 руб.) • Убыток на акцию — 0,04981 руб. (-312,8%, по итогам 2021 г. прибыль на акцию была 0,02341 руб.) По итогам 2022 года ВТБ платить дивиденды не планирует."
52,1,False,"• Убыток на акцию — 0,04981 руб. (-312,8%, по итогам 2021 г. прибыль на акцию была 0,02341 руб.) По итогам 2022 года ВТБ платить дивиденды не планирует. Выплаты за 2023 год тоже не будет — планируемую прибыль хотят направить на восстановление капитала. После публикации отчета бумаги ВТБ резко пошли вниз. На 10.56 мск они стоили 0,01925 руб. (-5,5%). Комментарий аналитика Тинькофф Инвестиций Ляйсян Хусяиновой:  Согласно отчета, чистые процентные доходы упали в основном за счет роста процентных расходов более чем в два раза. ВТБ в 2022 году также нарастила более чем в четыре раза резервы под кредитные убытки до 424,4 млрд. руб. Прочие непроцентные доходы сменились убытком в 481,5 млрд руб., в том числе на фоне убытков от выбытия дочерних компаний (VTB Bank Europe и VTB Capital Plc), которые оценены в 229 млрд. руб."
52,2,False,"Прочие непроцентные доходы сменились убытком в 481,5 млрд руб., в том числе на фоне убытков от выбытия дочерних компаний (VTB Bank Europe и VTB Capital Plc), которые оценены в 229 млрд. руб. Около 300 млрд руб. убытка банку также принесли операции с иностранной валютой. Разницу между рыночной стоимостью и ценой приобретения активов Открытия в декабре прошлого года за 340 млрд руб., ВТБ отразил в отчетности как доход. В итоге рекордный убыток по итогам года против прибыли в прошлом году. Дополнительным негативом для котировок стал отказ от выплаты дивидендов за 2022 и 2023 годы, и это несмотря на заявленные планы заработать рекордную прибыль в этом году. После публикации результатов мы сохраняем нейтральный взгляд на акции ВТБ, в банковском секторе отдаем предпочтение акциям Сбера с целевой ценой в 250 руб. #новости"""
53,0,False,""" Яндекс выкупил оставшуюся долю Uber в Яндекс Такси Яндекс объявил о выкупе 28,98% в MLU — совместном предприятии c Uber — на общую сумму в $702,5 млн. Зарегистрированная в Нидерландах MLU B.V. управляет такси-бизнесом под брендами «Яндекс.Такси» и Yango, а также под брендом Uber в России и СНГ. В группу также входят сервисы каршеринга и аренды самокатов. В августе 2021 Яндекс полностью выкупил доли Uber в Яндекс.Еде, Лавке, Доставке и беспилотниках за $1 млрд, а также приобрел 4,5% в MLU, доведя свою долю до 71%. У Яндекса был опцион на выкуп доли Uber в MLU за $1,8–2,0 млрд в зависимости от сроков сделки до сентября 2023 года. Мнение аналитика Тинькофф Инвестиций Ляйсян Хусяиновой: Сделка по выкупу доли Uber в сервисах мобильности состоялась с дисконтом около 60%, что позитивно для котировок Яндекса."
53,1,False,"Мнение аналитика Тинькофф Инвестиций Ляйсян Хусяиновой: Сделка по выкупу доли Uber в сервисах мобильности состоялась с дисконтом около 60%, что позитивно для котировок Яндекса. Этим приобретением компания завершает консолидацию райдтех- и фудтех-направлений бизнеса. Целевая цена по бумагам компании составляет — 2 600 рублей (+24,5%). В то же время объявленная реструктуризация компании, по которой все еще нет подробностей, может существенно повлиять на инвестиционный кейс компании. #новости"""
54,0,False,""" Cian увеличил выручку и прибыль  Мы сохраняем позитивный взгляд на бумаги  Компания — владелец платформы онлайн-объявлений о недвижимости опубликовала финансовые результаты за первый квартал 2023 года:  Выручка увеличилась на 39% и составила 2,4 млрд рублей ($31,2 млн). Прибыль выросла почти в 5 раз до 211 млн рублей ($2,7 млн). Скорректированная EBITDA увеличилась более, чем в 6 раз до 353 млн руб. ($4,6 млн). Рентабельность по скорректированной EBITDA выросла на 11,5 п.п. до 14,7%. Главный вклад в рост выручки внес основной бизнес. Он включает в себя листинг (платные услуги по размещению объявлений об аренде и продаже недвижимости), лидогенерацию (платные услуги по поиску и привлечению потенциальных клиентов), а также размещение рекламы на сайте. Прибыль и EBITDA, подскочили за счет опережающего операционные расходы роста выручки, объяснила компания."
54,1,False,"Прибыль и EBITDA, подскочили за счет опережающего операционные расходы роста выручки, объяснила компания. Мнение аналитика Тинькофф Инвестиций Ляйсян Хусяиновой: Циан снова представил довольно сильные результаты по итогам квартала. База сравнения с аналогичным периодом прошлого года разительно отличается от текущего периода с более стабильным спросом, в том числе на фоне нормализацией ключевой ставки с 20,0% в конце февраля 2022 г. до текущих 7,5%. Росту выручки основного бизнеса способствовали сильные результаты по всем подсегментам — выручке от листинга, лидогенерации и рекламной выручке. Более детальных данных компания не представила. Циан мог продолжать повышать монетизацию услуг через рост среднего чека за размещение объявлений и средней выручки за лид."
54,2,False,"Более детальных данных компания не представила. Циан мог продолжать повышать монетизацию услуг через рост среднего чека за размещение объявлений и средней выручки за лид. Перераспределение рекламных бюджетов девелоперов с иностранных платформ в пользу отечественных классифайдов также продолжает играть в пользу компании. Циан продолжает оставаться стабильно прибыльным третий квартал подряд. У компании также продолжает копитьcя денежная подушка (4,7 млрд руб.). Ранее менеджмент заявлял, что рассмотрит возможные варианты распределения средств среди акционеров. Пока препятствием для выплаты дивидендов является «иностранная прописка» компании. Мы сохраняем позитивный взгляд на бумаги компании. Циану удается показывать сильные результаты на цикличном рынке недвижимости. Целевая цена 608 рублей (+17% к цене на 16:45 мск). #новости"""
55,0,False,""" В ближайшее время Циан (CIAN) может представить план по смене листинга или регистрации. #аналитика #шок_новости 3 квартал 2023 станет рекордным по выручке для Циана, сообщает источник РДВ. Выручка компании могла превысить 3.2 млрд руб., рост на +45% г/г. Ожидания повышения ставки, девальвация рубля и рост заработных плат говорят о горячем спросе в 3 квартале 2023 на услуги Циана: продвижение объявлений и привлечение лидов. Справедливая цена Циан 1090 рублей, потенциал роста +46%  """
56,0,False,"""Polymetal сменит название на Solidcore Resources plc Дивиденды золотодобытчик не заплатит даже нерезидентам За изменение названия проголосовали акционеры на сегодняшнем собрании. В будущем компания будет называться Solidcore Resources plc. Также акционеры поддержали решение совета директоров не выплачивать годовые дивиденды. Отметим, что держатели бумаг на Московской бирже не смогли бы получить выплаты, даже если бы #Polymetal решил их выплатить, так как акции хранятся в НРД. Акционеры в российском контуре сейчас лишены корпоративных прав. Кроме того, компания сообщила, что в ближайшие годы в принципе не рассматривает выплату дивидендов пока занимается строительством нового автоклава в Казахстане. #новости #дивиденды"""
57,0,False,"""Совкомбанк: сохраняем осторожный взгляд  Недавно банк отчитался по итогам второго квартала 2024-го. ️Кредитный портфель банка показал рост (розничный +66% г/г, корпоративный +47% г/г). Позитивное влияние оказала в том числе консолидация портфеля Хоум Банка. К тому же с начала 2022-го Совкомбанк наращивал долю корпоративных кредитов по плавающей ставке, что снижает чувствительность к процентному риску. ️Однако избежать падения чистой процентной маржи банку все же не удалось (-0,9 п.п г/г, до 5,9%). Процентные расходы росли быстрее доходов на фоне жесткой политики ЦБ и, как следствие, роста стоимости фондирования. ️Чистая прибыль тоже сократилась (-53% г/г) из-за убытка от переоценки ценных бумаг и курсовых разниц в размере 5,5 млрд руб. (годом ранее эти нерегулярные статьи дохода помогли банку достичь рекордной прибыли)."
57,1,True,"При этом регулярная прибыль смогла показать рост на 22% г/г. Поддержку совокупной прибыли оказал и доход от выгодной покупки Хоум Банка с учетом пересмотра условий сделки. Дисконт к капиталу Хоум Банка увеличился на 5 млрд руб. (до 16 млрд руб.). По словам менеджмента, окончательные условия предполагают оплату сделки 10% деньгами (уже выплачены) и 90% акциями (допэмиссию перенесли на первый квартал 2025-го). Что дальше Мы ожидаем, что Совкомбанк, как и банковская отрасль в целом, будет испытывать давление на прибыль во втором полугодии 2024-го и первом полугодии 2025-го из-за жесткой политики ЦБ. Поэтому корректируем прогноз чистой прибыли банка на 2024-й до 70—75 млрд руб. (это на 20—25% ниже рекордного уровня 2023-го)."
57,2,False,"Поэтому корректируем прогноз чистой прибыли банка на 2024-й до 70—75 млрд руб. (это на 20—25% ниже рекордного уровня 2023-го). Во втором полугодии 2024-го видим риски замедления кредитования, увеличения стоимости фондирования и роста отчислений в резервы, в связи с чем сохраняем осторожный взгляд на акции Совкомбанка. При этом в 2025 году рост чистой прибыли банка может ускориться за счет: ️завершения консолидации Хоум Банка; ️возможного смягчения политики ЦБ; ️органического роста по всем бизнеса-направлениям; ️планируемых M&A-сделок. Ляйсян Седова (CFA), аналитик Т-Инвестиций #россия"""
58,0,False,"""ГК Самолет: падают теперь и облигации Акции и облигации ГК Самолет падают на фоне новостей о том, что один из ключевых акционеров девелопера планирует продать свой пакет акций (31,6% в компании). Это не первая новость о возможных значительных изменениях в капитале компании за последнее время. Ранее была информация о том, что предприниматель Год Нисанов собирается продать 10% в ГК Самолет через структуры группы «Киевская площадь». Данные новости создают негативный фон вокруг девелопера, указывая на неуверенность основных акционеров в перспективах роста бизнеса. Стоит ли продавать бумаги девелопера Чтобы ответить на этот вопрос, проанализируем компанию с фундаментальной точки зрения."
58,1,False,"Стоит ли продавать бумаги девелопера Чтобы ответить на этот вопрос, проанализируем компанию с фундаментальной точки зрения. В первом полугодии 2024-го основные финансовые показатели в большинстве своем показали мощный рост в преддверии окончания ряда льготных ипотечных программ: выручка +69% г/г, EBITDA +62% (рентабельность на высоком уровне 34,4%). При этом чистая прибыль все же рухнула на 49% из-за взрывного роста процентных расходов на фоне высоких ставок в экономике. Отметим, что для инвесторов в облигации компании куда более важной является динамика EBITDA, ведь именно из нее компания берет средства на обслуживание долга. Долговая нагрузка девелопера (чистый долг/скорр. EBITDA) осталась на повышенном уровне (5,5х), что в целом характерно для строительного сектора. Однако с учетом денежных средств на счетах эскроу она снижается до умеренного уровня: скорр. чистый долг/скорр."
58,2,True,"Однако с учетом денежных средств на счетах эскроу она снижается до умеренного уровня: скорр. чистый долг/скорр. EBITDA = 2,2х. Бизнес девелопера действительно сильно зависит от процентных ставок в стране. Так, часть финансирования компания взяла под плавающую ставку. Помимо облигаций, выпущенных летом на 20 млрд руб., плавающая ставка есть в базе договоров проектного финансирования (ПФ), объем которого по договорам строительства составляет почти 403 млрд руб. Несмотря на столь внушительный размер, процентные расходы по ПФ во многом зависят от средств на счетах эскроу, которые сейчас превышают 364 млрд руб. На объем ПФ, покрываемый этими средствами, применяется льготная ставка, что сильно снижает процентную нагрузку для девелопера. Это позволяло ГК Самолет поддерживать коэффициент покрытия процентных расходов на приемлемом уровне."
58,3,False,"Это позволяло ГК Самолет поддерживать коэффициент покрытия процентных расходов на приемлемом уровне. Также процентную нагрузку снижает и особенность уплаты процентов по ПФ: проценты начисляются в период действия договора, однако выплачиваются лишь в конце его срока. Поэтому в случае ГК Самолет оценку коэффициента покрытия процентных расходов будет корректно производить именно по уплаченным процентам, а не по начисленным. Сейчас данный коэффициент (скорр. EBITDA/процент. платежи) находится на приемлемом уровне 4,8х.  Операционные результаты за третий квартал отразили эффект окончания льготной ипотеки. Объем продаж новых квадратных метров рухнул на 45% г/г, в денежном выражении — на 37% г/г (из-за роста цен на кв. м на 13% г/г)."
58,4,False,"Объем продаж новых квадратных метров рухнул на 45% г/г, в денежном выражении — на 37% г/г (из-за роста цен на кв. м на 13% г/г). При этом показатель выручки является более инертным по сравнению с продажами, поэтому мы не ожидаем столь значительного снижения финансовых результатов во втором полугодии 2024-го. Очевидно, что дальнейшие перспективы компании будут напрямую зависеть от риторики Банка России относительно дальнейшей денежно-кредитной политики и длительности удержания ставок на высоком уровне. Учитывая все вышесказанное, мы видим больший негатив для акций ГК Самолет, а вот распродажу облигаций девелопера находим избыточной, так как позитивно оцениваем метрики его кредитного качества. В текущих условиях рекомендуем обращать внимание только на короткие выпуски ГК Самолет, такие как выпуск 11 и выпуск 12, а также на флоатер БО-П14."
58,5,False,"В текущих условиях рекомендуем обращать внимание только на короткие выпуски ГК Самолет, такие как выпуск 11 и выпуск 12, а также на флоатер БО-П14. На акции ГК Самолет мы по-прежнему смотрим нейтрально из-за давления высоких процентных расходов на будущие финансовые результаты девелопера и ограниченного спроса на рынке недвижимости после отмены льготной ипотеки. Акции могут показать опережающий рост, когда рынок будет уверен в переходе Банка России к смягчению монетарной политики. Сергей Колбанов, аналитик Т-Инвестиций #россия #облигации"""
59,0,True,"""Что решит Банк России в пятницу? В пятницу состоится очередное заседание, на котором регулятор примет решение по ключевой ставке. Напомним, что на последнем заседании Банк России снизил ставку на 50 б.п. (до 7,5%) и дал сигнал о возможном завершении цикла снижения ставки. В базовом сценарии мы предполагаем, что регулятор действительно возьмет паузу и в этот раз оставит ставку без изменений. Но есть одно но. После старта частичной мобилизации в конце сентября мы наблюдаем снижение экономической активности в России. Сам регулятор тоже отмечает, что восстановление деловой активности в сентябре приостановилось. Более того, инфляция продолжает замедляться (годовая уже близится к 13%, тогда как в апреле достигала практически 18%). Поэтому мы не исключаем, что в пятницу Банк России может продолжить мягкую политику и снизить ключевую ставку до 7—7,25% годовых. Что делать инвестору?"
59,1,True,"Поэтому мы не исключаем, что в пятницу Банк России может продолжить мягкую политику и снизить ключевую ставку до 7—7,25% годовых. Что делать инвестору? Долговой рынок сейчас закладывает, что регулятор оставит ставку без изменений. Если ставку все-таки снизят, может произойти положительная переоценка облигаций с фиксированной ставкой (их доходности могут снизиться). Инвесторам, которые хотят сделать ставку на снижение доходностей, рекомендуем присмотреться к среднесрочным бумагам с дюрацией 5—6 лет. Цена этих бумаг может существенно возрасти, при этом значительных процентных рисков при долгосрочном владении нет. Можно рассмотреть такие бумаги, как: ОФЗ 26237; ОФЗ 26228. А еще можно обратить внимание на ОФЗ с плавающей ставкой."
59,2,True,"Можно рассмотреть такие бумаги, как: ОФЗ 26237; ОФЗ 26228. А еще можно обратить внимание на ОФЗ с плавающей ставкой. Купон таких ОФЗ привязан к ставке RUONIA, которая близка к уровню ключевой ставки, что позволяет зарабатывать хорошую доходность даже в периоды ужесточения политики Банком России. К таким бумагам относятся: ОФЗ 24021; ОФЗ 29014. Доходность этих бумаг в приложении не является репрезентативной, так как неизвестны реальные будущие купоны. Михаил Иванов, аналитик Тинькофф Инвестиций #россия #облигации #идея"""
60,0,False,"""Яндекс исключат из индекса Московской биржи Какие риски? Мосбиржа исключит бумаги иностранного эмитента Yandex N.V. из состава основных индексов. В том числе это касается основных бенчмарков российского рынка — индекса Московской биржи и РТС. Причина — процесс реструктуризации и продажа голландской компанией российских активов. Изменения вступят в силу с 22 марта. Скорее всего, исключение акций из расчетов носит временный характер, и Мосбиржа вернет бумаги Яндекса в состав индекса после окончания реструктуризации и запуска торгов акциями российской компании. По мнению аналитиков Тинькофф Инвестиций, решение площадки может привести к краткосрочному снижению цен акций Яндекса на фоне продаж бумаг пассивными фондами, которые будут вынуждены поддерживать индексную структуру портфеля. Тем не менее мы сохраняем идею по цене акций Яндекса в 4 293 рубля на горизонте года."
60,1,False,"Тем не менее мы сохраняем идею по цене акций Яндекса в 4 293 рубля на горизонте года. На сегодняшних торгах бумаги YNDX обновили максимум с февраля 2022 года, прибавляя в цене около 4%. #новости"""
61,0,False,""" Сбер (SBER) отчитался по РПБУ за 11 месяцев 2023. Прибыль банка устойчива к повышению ключевой ставки. #аналитика Главное из отчёта: • чистая прибыль выросла до 1377.8 млрд руб. за 11 месяцев и 115.4 млрд руб. за ноябрь • чистый процентный доход за 11 месяцев 2023 вырос на 37.8%, превысил 2.1 трлн руб. • портфель жилищных кредитов вырос на 3.3%, до 10 трлн руб., выдачи ипотеки составили 451 млрд руб. • розничный кредитный портфель вырос на 29% за год, 2.5% за месяц. • коэффициент достаточности базового и основного капитала выросли на 1.5 п.п. и 1.6 п.п. до 11.4% и 11.8% соответственно. 33.10 рублей дивидендов на акцию может заплатить Сбер по итогам 2023 года, исходя из прогнозных результатов по году, считает источник РДВ. Также источник отмечает устойчивость банка к высокой ключевой ставке. На прошлой неделе Сбер представил новую Стратегию до 2026 года. """
62,0,False,"""​​Совкомфлот: потенциал роста еще есть На этой неделе оператор морских перевозок углеводородов опубликовал отчетность по МСФО за третий квартал 2023-го. Выручка значительно выше исторических уровней третий квартал подряд. Это происходит за счет ухода большинства международных перевозчиков с российского рынка транспортировки углеводородов, удлинения логистических маршрутов в связи с переориентацией российского экспорта с Европы на Азию. Если посмотреть на квартальную динамику в долларах, то тут наметилось снижение (-8% кв/кв в 3-м квартале 2023-го). Это связано со снижением мировых фрахтовых ставок нефтяных танкеров с локальных максимумов и добровольным сокращением добычи и экспорта нефти Россией. Однако на спотовый рынок фрахта нефти и нефтепродуктов приходится около трети выручки Совкомфлота. Оставшиеся же две трети приносят долгосрочные контракты на перевозку СПГ и нефти."
62,1,True,"Однако на спотовый рынок фрахта нефти и нефтепродуктов приходится около трети выручки Совкомфлота. Оставшиеся же две трети приносят долгосрочные контракты на перевозку СПГ и нефти. Поэтому бизнес компании в целом защищен от волатильности фрахтовых ставок на глобальном спотовом рынке. Мы ждем роста выручки компании в 4-м квартале. Этому должно способствовать восстановление тайм-чартерных ставок фрахта на глобальном рынке в ноябре до уровня первого полугодия 2023-го, а также рост экспорта нефти из РФ в октябре-ноябре на 10% по сравнению со средним уровнем 3-го квартала. Маржинальность компании остается на рекордных уровнях. В этом году маржа по EBITDA держится на уровне около 70%, а рентабельность по чистой прибыли превышает 30%. Тут стоит добавить, что последние два квартала эксплуатационные расходы компании растут на фоне проведения планового ремонта и роста стоимости деталей."
62,2,False,"Тут стоит добавить, что последние два квартала эксплуатационные расходы компании растут на фоне проведения планового ремонта и роста стоимости деталей. Сохранение текущих темпов роста расходов на ремонт судов при отсутствии роста ставок фрахта может оказать умеренное давление на рентабельность компании в будущем. Устойчивое финансовое положение. За последние два года компания существенно снизила долговую нагрузку. Чистый долг/EBITDA на конец третьего квартала 2023-го составил всего 0,3х. Что с дивидендами На прошлой неделе компания впервые в своей истории объявила о распределении промежуточных дивидендов за 9 мес. 2023-го в размере 6,32 руб./акцию (около 5% доходности к текущей цене). Мы считаем, что в дополнение к этому компания может выплатить еще около 12,4 руб./акцию по итогам 2023 года."
62,3,True,"2023-го в размере 6,32 руб./акцию (около 5% доходности к текущей цене). Мы считаем, что в дополнение к этому компания может выплатить еще около 12,4 руб./акцию по итогам 2023 года. То есть совокупный дивиденд за год может составить 18,7 руб./акцию и принести около 14,7% доходности — это одна из самых высоких дивидендных доходностей на российском рынке. В 2024 году ждем сохранения двузначной дивидендной доходности. Что с акциями Мы по-прежнему рекомендуем покупать акции Совкомфлота и сохраняем таргет для бумаг на уровне 160 руб./акцию. Потенциал роста с текущих уровней на горизонте года — 26%. Бумага может принести инвесторам около 41% годовых, если учесть ожидаемую дивидендную доходность за весь 2023 год. Несмотря на существенный рост с начала 2023 года, акции компании до сих пор торгуются дешево по мультипликаторам."
62,4,False,"Несмотря на существенный рост с начала 2023 года, акции компании до сих пор торгуются дешево по мультипликаторам. Так, форвардный EV/EBITDA сейчас находится на уровне 2,5х, что говорит о дисконте более 50% к историческим значениям. К тому же такой уровень мультипликатора существенно ниже среднего показателя у сопоставимых компаний (5,3х). Совкомфлот — один из наших фаворитов в этом году. О нем и других рассказываем в нашей стратегии-2023. Александр Самуйлов, аналитик Тинькофф Инвестиций #россия #идея"""
63,0,True,"""Динамика импорта товаров из азиатских стран в Россию  Так выглядит «разворот на восток». #цифры  """
64,0,False,"""​​Кудрин перейдет в Яндекс. Теперь точно. Алексей Кудрин станет советником по корпоративному развитию Яндекса. Об этом он сам написал в своем telegram-канале. В новой должности Кудрин планирует «разрабатывать корпоративную структуру» российского Яндекса, а также «сохранить уникальную управленческую и технологическую культуру», независимость компании. Приход Кудрина — не неожиданность. Слухи о том, что глава Счетной палаты  уйдет в Яндекс, появились примерно полгода назад. А недавно об этом вновь подробно писали СМИ. По их информации, Кудрин и трое других топ-менеджера Яндекса станут совладельцами фонда, который в свою очередь будет крупнейшим голосующим акционером компании. Инвесторы приняли новость позитивно: акции Яндекса сегодня к 11:20 прибавили 1,46% (индекс Мосбиржи — + 0,79%)."
